customer_id,transaction_id
482,5278
3371,5279
2055,5280
515,5281
2439,5282
3038,5283
1335,5284
692,5285
3018,5286
1534,5287
750,5288
2801,5289
3217,5290
2138,5291
3161,5292
2884,5293
1332,5294
3002,5295
325,5296
104,5297
1651,5298
266,5299
1077,5300
1603,5301
2088,5302
1953,5304
3132,5305
3209,5306
1558,5307
1775,5308
2946,5309
404,5310
2894,5311
1826,5312
2770,5313
2184,5314
820,5315
17,5316
2411,5317
3220,5318
2353,5319
2539,5320
8,5321
2048,5322
3010,5323
2429,5324
1286,5325
1304,5326
1182,5327
1349,5328
3220,5329
536,5330
1107,5331
506,5332
1220,5333
576,5334
2609,5335
410,5336
2124,5337
614,5338
102,5339
3421,5340
2005,5341
2557,5342
772,5343
146,5344
644,5345
2017,5346
172,5347
1920,5348
711,5349
2728,5350
769,5351
2659,5352
3367,5353
2127,5355
1885,5356
2747,5357
568,5358
614,5359
3309,5360
3205,5361
2750,5362
1372,5363
1299,5364
2033,5365
2490,5366
987,5367
2880,5368
2208,5369
3344,5370
3011,5371
2502,5372
3471,5373
2270,5374
1045,5375
653,5376
2357,5377
2888,5378
822,5379
1076,5380
2597,5381
1704,5382
2847,5383
2218,5384
1796,5385
2010,5386
1855,5387
3280,5388
780,5389
1941,5390
2251,5391
2783,5392
2587,5393
1402,5394
593,5395
1953,5396
2977,5397
1563,5398
2959,5399
3239,5400
1936,5401
3450,5402
3108,5403
3443,5404
183,5405
1962,5406
2024,5407
506,5408
1229,5409
2741,5410
2966,5411
2829,5412
1578,5413
459,5414
33,5415
607,5417
2156,5418
2436,5419
1497,5420
1181,5421
139,5422
2405,5423
238,5424
504,5425
1461,5426
2343,5427
671,5428
1845,5429
2331,5430
2230,5431
3358,5433
3405,5435
531,5436
3334,5437
200,5438
171,5439
1516,5440
2803,5441
2391,5442
1760,5443
1831,5444
2491,5445
1988,5446
3275,5447
2258,5448
2706,5449
3051,5450
3158,5451
531,5452
896,5453
2714,5454
3274,5456
3302,5457
1197,5458
3147,5459
1732,5460
790,5462
2052,5463
1993,5464
941,5465
2376,5466
2626,5467
1797,5468
1110,5469
3193,5470
469,5471
2292,5472
1315,5473
1239,5474
2656,5475
1355,5477
3479,5478
3187,5479
2018,5480
2983,5481
2609,5482
283,5483
845,5484
1115,5485
682,5486
856,5487
666,5488
1903,5489
249,5490
2286,5491
2993,5492
421,5493
3199,5494
3116,5495
1214,5496
2768,5497
3327,5498
2995,5499
3337,5500
3032,5501
3337,5502
902,5503
1782,5504
3259,5505
2082,5506
1770,5507
2990,5508
3407,5509
791,5510
1727,5511
1028,5512
1919,5513
833,5514
3384,5515
639,5516
2698,5517
2325,5518
354,5519
2826,5520
3359,5521
1219,5522
1591,5523
2718,5524
2190,5525
242,5526
2497,5527
652,5528
655,5529
2982,5530
1069,5531
2798,5532
2791,5533
1967,5534
479,5535
2744,5536
3231,5537
2593,5538
1928,5539
1804,5540
898,5541
91,5542
849,5543
2177,5544
1629,5545
1404,5546
3234,5547
2530,5548
3188,5549
2390,5550
2912,5551
2674,5552
692,5553
953,5554
637,5555
1323,5556
1420,5557
2360,5558
2738,5559
1925,5560
2245,5561
2824,5563
2945,5564
3489,5565
3327,5566
951,5568
1577,5569
369,5570
3296,5571
3184,5572
58,5573
1129,5574
420,5576
1635,5577
731,5578
2143,5579
1322,5580
443,5581
1211,5582
2885,5583
2841,5584
941,5585
3074,5586
1132,5587
2425,5588
945,5589
2331,5591
1077,5592
2204,5593
360,5594
3264,5595
1032,5596
2111,5597
93,5600
1908,5601
3254,5602
947,5603
2166,5604
276,5605
2052,5606
2659,5607
769,5608
1790,5609
1577,5610
888,5611
3421,5612
2480,5613
276,5614
1903,5615
2853,5616
2443,5617
2589,5618
354,5619
1301,5620
790,5621
2153,5622
2463,5623
2791,5624
396,5625
2415,5626
744,5627
309,5628
2683,5629
1538,5630
1106,5631
2575,5632
1152,5633
1977,5634
770,5635
2581,5636
35,5637
1196,5638
843,5639
1585,5640
938,5641
399,5642
1932,5644
3110,5645
2124,5646
1390,5647
1131,5648
264,5649
2400,5650
2713,5651
1589,5652
1652,5653
334,5654
1892,5655
1302,5656
2903,5657
2555,5658
2919,5659
668,5660
1684,5661
27,5662
3258,5663
2183,5664
2951,5665
1836,5666
875,5667
106,5668
525,5669
180,5670
1157,5671
2146,5672
1041,5674
1199,5675
1988,5676
2359,5677
1702,5678
1413,5679
1946,5680
2717,5681
3219,5682
538,5683
1534,5684
1828,5685
2603,5686
3451,5687
1996,5688
2471,5689
1300,5690
1425,5691
2869,5692
3044,5693
1994,5694
420,5695
3002,5697
1093,5698
2432,5699
3158,5700
3467,5701
2283,5702
2061,5703
3386,5704
1530,5705
1299,5706
3316,5707
2861,5708
1833,5709
449,5710
2123,5711
483,5712
3460,5713
1166,5714
2869,5715
846,5716
649,5717
1333,5719
2150,5720
2838,5721
955,5722
458,5723
436,5724
3409,5725
1350,5726
3183,5727
3244,5728
899,5729
2750,5731
3186,5732
96,5733
934,5734
1091,5735
2659,5736
3050,5737
3483,5738
1418,5739
505,5740
2028,5741
1767,5742
2968,5744
1639,5745
2877,5746
484,5747
2822,5748
6,5749
83,5750
1025,5751
1540,5752
385,5753
2849,5754
1891,5755
228,5757
156,5758
859,5759
127,5760
1003,5761
2850,5762
941,5763
3407,5764
300,5765
2202,5766
2152,5767
1639,5768
2830,5769
25,5770
3241,5771
1800,5772
382,5773
2155,5774
3088,5775
1502,5776
1121,5777
3364,5778
255,5779
2292,5780
404,5781
1022,5782
3405,5783
793,5784
2272,5785
1025,5786
2078,5787
1489,5788
3055,5789
1638,5790
466,5791
2307,5792
2924,5793
2761,5794
1742,5795
775,5796
1147,5797
2901,5798
936,5799
160,5800
2794,5801
3071,5803
1243,5804
2931,5805
2581,5806
765,5807
2552,5808
3460,5809
349,5810
734,5811
1426,5812
3367,5813
394,5814
1329,5815
1537,5816
1657,5817
704,5818
193,5819
2230,5820
2376,5821
568,5822
410,5823
2481,5824
356,5825
470,5826
1675,5827
635,5828
3190,5829
679,5830
2340,5831
1302,5832
1167,5833
496,5834
1406,5836
2726,5837
3072,5838
1369,5839
482,5840
500,5841
2877,5842
1738,5843
1631,5844
962,5845
879,5846
181,5847
1118,5848
1560,5849
2930,5850
3150,5851
2400,5852
2585,5853
2785,5854
2637,5855
2715,5856
2425,5857
2454,5858
401,5859
2872,5860
1792,5861
2404,5862
705,5863
2053,5864
2914,5866
2998,5867
1821,5868
238,5869
1611,5870
2779,5871
3443,5872
1292,5873
2054,5874
2481,5875
1713,5876
138,5877
797,5878
242,5879
597,5880
2294,5881
322,5882
3451,5883
1727,5884
1118,5885
277,5886
1825,5887
1407,5889
328,5890
977,5891
1590,5892
3186,5894
1007,5895
2605,5896
3411,5897
289,5898
2937,5899
693,5900
2153,5901
172,5902
329,5903
2274,5904
664,5905
2922,5906
2763,5907
1047,5908
3482,5909
41,5910
617,5911
3450,5912
3234,5913
2780,5914
3306,5915
1424,5916
2671,5917
2641,5918
273,5919
115,5920
3342,5921
1831,5922
2664,5923
57,5924
100,5925
1556,5926
558,5927
73,5928
657,5929
1693,5930
490,5931
1164,5932
2651,5933
3475,5934
1586,5935
514,5936
573,5937
1344,5938
1452,5939
3008,5940
3432,5941
2310,5942
2591,5943
2054,5944
2680,5945
3101,5946
1543,5947
2509,5948
473,5949
1160,5950
798,5951
2109,5952
698,5953
2015,5954
2959,5955
1157,5957
2207,5958
1693,5959
2159,5960
329,5961
3402,5962
765,5963
2592,5965
1514,5966
3461,5967
1666,5968
2667,5969
27,5970
3372,5971
937,5972
2638,5973
3287,5974
2208,5975
3132,5976
3310,5977
75,5979
1086,5980
901,5981
167,5982
1875,5983
999,5984
12,5985
973,5986
3143,5987
511,5988
3055,5989
465,5990
2874,5991
602,5992
1084,5993
1738,5994
99,5995
281,5996
1947,5997
37,5998
2372,5999
2858,6000
3058,6001
2878,6002
3026,6003
11,6004
707,6005
1691,6006
2198,6007
158,6008
579,6009
2219,6010
1302,6011
908,6012
1385,6013
305,6014
2485,6015
252,6016
1900,6017
2850,6018
2240,6019
2967,6020
459,6021
630,6022
3020,6023
1559,6024
1504,6025
1641,6026
1267,6027
829,6028
3030,6029
380,6030
3377,6031
1777,6032
201,6033
2509,6034
425,6035
1177,6036
2412,6037
1493,6039
3375,6040
2507,6041
173,6042
2545,6043
14,6044
330,6045
1917,6046
3360,6047
1925,6048
1494,6049
593,6050
3232,6051
560,6052
905,6053
1443,6054
602,6055
268,6056
2386,6057
2082,6058
1970,6059
1144,6060
3004,6061
2527,6062
2066,6063
2944,6065
1980,6066
565,6067
1600,6068
120,6069
134,6070
446,6071
2930,6072
1650,6073
203,6074
1575,6075
1047,6076
3081,6077
232,6078
1629,6079
2990,6080
2731,6081
2095,6082
3440,6083
887,6084
1522,6085
726,6086
1594,6087
3197,6088
1390,6089
416,6090
1093,6091
55,6092
3129,6093
1950,6094
1103,6095
2445,6096
928,6097
1184,6098
2155,6099
1191,6100
3325,6101
543,6102
489,6103
1886,6104
1274,6105
2464,6106
2627,6107
3119,6108
1288,6109
884,6110
588,6111
1695,6113
652,6114
2661,6115
2914,6116
2331,6117
3479,6118
2084,6119
445,6120
2889,6121
2799,6122
67,6123
1549,6124
3352,6125
2347,6126
3080,6127
2222,6128
2334,6129
579,6130
2574,6131
561,6132
1725,6133
2552,6134
2586,6135
3375,6136
832,6137
3145,6138
292,6139
388,6140
3218,6141
3313,6142
835,6143
1158,6144
611,6145
1039,6146
3029,6147
511,6149
2605,6150
823,6151
2928,6152
1177,6153
167,6154
1042,6155
33,6156
3174,6157
392,6158
1124,6159
2711,6160
2653,6161
2117,6162
2397,6163
1577,6164
1329,6165
2882,6166
1407,6167
1591,6168
2940,6169
1239,6170
1832,6171
1520,6172
984,6173
1858,6174
3363,6175
1168,6176
959,6177
2837,6178
1672,6179
3063,6180
177,6181
1687,6182
2980,6183
1483,6184
2894,6185
212,6186
2772,6187
133,6188
249,6189
2919,6190
1785,6191
154,6192
3408,6193
664,6194
1506,6195
2890,6196
1581,6197
1700,6198
2353,6199
3477,6200
386,6201
66,6202
1422,6203
253,6204
312,6205
2717,6206
2015,6207
2958,6208
1494,6209
1390,6210
3170,6211
1884,6212
3320,6213
2318,6214
579,6216
1564,6217
2635,6218
3230,6219
3081,6220
652,6221
371,6222
2238,6223
1440,6224
1870,6225
65,6226
1935,6227
1278,6228
1476,6229
1272,6230
33,6231
3045,6232
1372,6233
962,6234
2225,6235
1089,6236
1959,6237
1431,6238
821,6239
784,6240
2986,6241
912,6242
188,6243
854,6244
2946,6245
3142,6246
2953,6247
323,6248
3213,6249
3102,6251
759,6252
1310,6253
2923,6254
1821,6255
2371,6256
951,6257
2654,6258
44,6259
1132,6260
1521,6261
3399,6262
2573,6264
44,6265
724,6267
2944,6268
2121,6269
84,6270
1706,6271
1707,6272
392,6273
2214,6274
3209,6275
2073,6276
156,6277
1893,6278
1972,6279
3470,6280
2861,6281
1623,6282
1696,6283
2629,6284
767,6285
2146,6286
1260,6287
740,6288
2217,6289
199,6290
2866,6291
3331,6292
124,6293
627,6294
668,6295
2620,6296
1221,6297
3361,6298
153,6299
108,6300
1094,6301
788,6302
2389,6303
2109,6304
2885,6305
321,6306
1002,6307
412,6308
3500,6309
1539,6310
2537,6311
829,6312
1164,6313
672,6314
2411,6315
1986,6316
607,6317
938,6318
1255,6319
335,6320
1277,6321
1218,6322
467,6323
1123,6324
1430,6325
2547,6326
3441,6327
249,6328
762,6329
843,6330
2949,6331
383,6332
3163,6333
2784,6334
1961,6335
590,6336
2464,6337
343,6338
2316,6339
1973,6340
649,6341
1522,6342
1602,6343
1629,6344
2349,6345
2106,6346
2007,6347
897,6348
2016,6349
2800,6350
1204,6351
733,6352
2604,6353
1864,6354
498,6355
1242,6357
1207,6358
3039,6359
486,6360
3114,6361
611,6362
1182,6363
1362,6364
2731,6365
1013,6366
1390,6367
2966,6368
631,6369
609,6370
609,6371
1714,6372
2851,6373
3283,6374
867,6375
2418,6376
3064,6377
3093,6379
1335,6380
2755,6381
1432,6382
3117,6383
2386,6384
233,6385
1137,6386
1103,6387
2544,6388
2036,6389
3180,6390
2104,6391
1472,6392
397,6393
769,6394
2768,6395
2196,6396
684,6397
2575,6398
1098,6399
723,6401
2569,6402
711,6403
2929,6404
1843,6405
1056,6406
594,6407
1443,6408
3113,6409
3015,6410
2829,6411
2385,6412
1190,6413
1879,6414
1742,6416
1090,6417
2358,6418
1707,6419
1444,6420
1316,6421
3210,6422
1993,6423
2421,6424
1207,6425
3114,6426
2249,6427
210,6428
621,6429
714,6430
392,6431
2701,6432
48,6433
2452,6434
3332,6435
700,6436
2867,6437
3224,6438
1339,6439
1582,6440
935,6441
3058,6442
2294,6443
2793,6444
1179,6445
3126,6446
1646,6447
649,6448
517,6449
153,6450
1106,6451
3141,6452
555,6453
1115,6454
2311,6455
2138,6456
445,6457
2983,6458
1745,6459
1084,6460
1551,6461
3239,6462
525,6463
413,6464
583,6465
428,6466
3324,6468
2635,6469
1572,6470
2309,6472
1956,6473
2427,6474
1530,6476
1049,6477
328,6478
2365,6479
1684,6480
2664,6481
1799,6482
632,6483
3262,6484
2406,6485
1812,6486
311,6487
2433,6488
2590,6489
3484,6490
3215,6491
2398,6492
1262,6493
369,6494
327,6495
1725,6496
1063,6497
601,6498
605,6499
1665,6500
1590,6501
1821,6502
1923,6503
1496,6504
2767,6505
1358,6506
674,6507
979,6508
3058,6509
2411,6510
1155,6511
1152,6512
2088,6513
2843,6514
327,6515
2207,6516
1365,6517
1103,6518
760,6519
3050,6521
1205,6522
1274,6523
1270,6524
1853,6525
109,6526
2070,6527
263,6528
3089,6529
844,6530
1385,6531
3037,6532
2532,6533
1223,6534
1296,6535
1651,6536
1672,6537
2164,6538
389,6539
440,6540
2381,6542
1372,6543
1585,6544
2860,6545
3409,6546
1930,6547
2413,6548
3441,6549
3077,6550
2602,6551
25,6552
1178,6553
2323,6554
3289,6555
72,6556
2668,6557
1504,6558
2537,6559
476,6560
1074,6561
2912,6562
2321,6563
2383,6564
1876,6565
636,6566
1758,6567
3164,6568
3491,6569
2251,6570
1049,6571
3483,6572
1350,6574
2011,6575
2334,6576
1824,6577
3344,6578
965,6579
2174,6580
2427,6581
2797,6582
2485,6583
1487,6584
1116,6586
2009,6587
3085,6589
707,6590
2625,6591
2299,6592
39,6593
1445,6594
2603,6595
811,6596
2254,6597
489,6598
68,6599
1443,6600
1130,6601
2985,6602
500,6603
749,6604
2480,6605
1291,6606
3262,6607
2371,6608
3248,6609
3273,6610
1727,6611
179,6612
2508,6613
1935,6614
2542,6615
3081,6616
3214,6617
2048,6618
2671,6619
2449,6620
80,6621
2184,6622
3299,6623
55,6624
2498,6625
3090,6626
1581,6627
871,6629
2214,6630
870,6631
367,6632
62,6633
595,6634
312,6635
1991,6636
588,6637
1902,6638
374,6639
2276,6640
1691,6641
2438,6642
2702,6643
1319,6644
1004,6645
2699,6646
320,6647
1996,6648
473,6649
3414,6651
2361,6652
3374,6653
694,6654
1776,6655
3280,6656
20,6657
2045,6658
2188,6659
607,6660
1295,6661
577,6662
498,6663
37,6664
3408,6665
329,6666
2184,6667
523,6668
636,6669
2099,6670
1250,6671
1029,6672
2048,6673
1483,6674
1777,6675
1886,6676
1979,6677
1718,6678
1315,6679
1942,6680
2194,6681
3433,6682
1464,6683
3141,6684
1454,6685
640,6686
2052,6688
1274,6689
2840,6690
419,6691
1957,6692
2773,6693
1812,6694
2484,6695
1039,6697
1119,6698
3126,6699
2419,6700
2381,6701
2512,6702
1629,6703
2872,6704
12,6705
2354,6706
2266,6707
2527,6708
2770,6709
1505,6710
1667,6711
3357,6712
1706,6713
2130,6714
1723,6715
2212,6716
1985,6717
576,6718
3482,6719
919,6720
2229,6721
2956,6722
794,6723
1426,6724
1115,6725
1114,6726
1422,6727
1618,6728
439,6729
572,6730
3224,6731
963,6732
3489,6733
2454,6734
3027,6735
981,6736
1161,6737
931,6738
398,6739
3020,6740
12,6741
552,6742
2,6743
154,6745
84,6746
61,6747
2680,6748
1733,6749
3244,6750
2533,6751
109,6752
1122,6753
2257,6754
2332,6755
1289,6756
2206,6757
1480,6758
2053,6759
1213,6760
1097,6761
3362,6762
2299,6763
3242,6764
3492,6765
1694,6766
2079,6767
1787,6768
1679,6769
300,6770
294,6771
934,6772
1946,6773
3100,6774
1541,6775
610,6776
2478,6777
3358,6778
3342,6780
481,6781
1726,6782
1856,6783
1133,6784
1402,6786
2979,6787
2133,6788
835,6789
1981,6790
353,6791
1871,6792
3336,6793
2693,6794
2407,6795
1065,6796
2735,6797
2919,6798
287,6799
1427,6800
1091,6801
796,6802
499,6803
997,6804
1348,6805
722,6806
1887,6807
2899,6808
1871,6809
53,6810
1391,6811
515,6812
1996,6813
572,6814
2766,6815
3375,6816
3205,6817
1148,6818
1171,6819
1345,6820
984,6821
79,6822
545,6823
2377,6824
1060,6825
729,6826
1474,6827
3076,6828
3248,6829
3427,6830
2365,6831
3276,6833
3353,6834
1835,6835
110,6836
1417,6837
2667,6838
1376,6839
1689,6840
2915,6841
3163,6842
1283,6843
724,6844
1858,6845
2384,6846
2976,6847
920,6848
2732,6849
1878,6850
104,6851
675,6852
377,6854
409,6855
712,6856
2025,6857
2041,6858
1524,6859
1744,6860
1639,6861
3120,6862
3415,6863
3074,6864
1269,6865
2977,6866
1284,6867
1490,6868
1113,6869
2675,6870
716,6871
1574,6872
2418,6873
1692,6874
1364,6875
427,6876
3461,6878
1934,6879
518,6880
2765,6881
321,6882
2727,6883
2946,6884
2730,6885
2672,6886
788,6887
1096,6888
3106,6889
3247,6890
2435,6891
995,6892
1343,6893
1558,6894
3085,6895
1198,6897
790,6898
3199,6899
2733,6900
460,6901
1481,6902
1905,6903
1860,6904
1150,6905
2741,6906
2940,6907
1364,6908
1072,6909
1239,6910
1976,6911
166,6912
306,6913
1872,6914
3138,6915
1664,6916
1043,6917
2332,6918
973,6919
2881,6920
3402,6921
2191,6922
2957,6923
2297,6924
3353,6925
3497,6926
3019,6927
1912,6928
884,6929
1820,6930
1774,6931
2368,6932
913,6933
2456,6934
3110,6935
644,6936
1128,6937
2209,6938
2409,6939
3278,6940
1876,6941
3253,6942
3148,6943
252,6944
2233,6945
897,6946
3020,6947
3065,6948
3183,6949
2852,6950
3242,6951
329,6952
1677,6953
874,6954
3407,6955
400,6956
1311,6957
621,6958
735,6959
639,6960
1760,6961
895,6962
692,6963
755,6964
2980,6965
3296,6966
2788,6967
2670,6968
1839,6969
485,6970
1928,6971
2947,6972
780,6973
449,6974
2986,6975
1857,6976
97,6977
2316,6978
886,6979
1807,6980
1235,6981
432,6982
2983,6983
2311,6984
694,6985
298,6986
593,6987
1462,6988
1822,6989
709,6990
2155,6991
2204,6992
1026,6993
417,6994
1546,6995
2559,6996
2476,6997
592,6998
2083,6999
3135,7000
1784,7001
1296,7002
967,7003
2388,7004
3248,7005
3432,7006
3102,7007
2649,7008
1028,7009
1646,7010
875,7011
3021,7012
519,7013
630,7014
3200,7015
1238,7016
1774,7017
989,7018
3325,7019
1115,7020
3262,7021
313,7022
2333,7023
33,7024
3489,7025
3345,7026
1138,7027
48,7028
1323,7029
2090,7030
1166,7031
2396,7032
2052,7033
390,7034
1502,7035
786,7036
3068,7037
2474,7038
2314,7039
227,7040
3131,7041
1879,7042
646,7043
2818,7044
299,7045
1207,7046
2758,7047
28,7048
3425,7049
445,7050
2382,7051
1520,7052
1904,7053
1438,7054
2915,7055
3016,7056
322,7057
2143,7058
592,7059
493,7060
3460,7061
1096,7062
445,7063
955,7064
1093,7065
943,7066
2073,7067
762,7068
1527,7069
3171,7070
969,7071
661,7072
610,7073
419,7074
2354,7075
1747,7076
2152,7077
2102,7078
3320,7079
1524,7081
2204,7082
2562,7083
3303,7084
1431,7085
2122,7086
2272,7087
2382,7088
1901,7089
1319,7090
328,7091
18,7092
29,7093
3237,7094
1260,7095
6,7096
198,7097
1480,7098
748,7099
1926,7100
3192,7101
1316,7102
1100,7103
3340,7104
2194,7105
1409,7106
2551,7107
2290,7108
3118,7109
1850,7110
2630,7111
2164,7112
2620,7113
1624,7114
289,7115
2675,7116
2580,7117
2465,7118
865,7119
2119,7120
3057,7121
3296,7122
1517,7123
2162,7124
2603,7125
1102,7126
853,7127
1597,7128
999,7129
1912,7130
2257,7131
2757,7132
829,7133
56,7134
1983,7135
833,7136
2462,7137
461,7138
1453,7139
247,7140
2492,7141
1297,7142
3218,7143
202,7144
1065,7145
150,7146
1527,7147
2455,7148
211,7149
1071,7150
796,7151
2894,7152
334,7153
1954,7154
429,7155
2347,7156
957,7157
1397,7158
3064,7159
3359,7160
2070,7161
1946,7162
357,7163
528,7164
2763,7165
3241,7166
1642,7167
330,7168
2961,7169
1706,7170
2816,7171
679,7172
1541,7173
2709,7174
2244,7175
2310,7176
866,7177
2910,7178
1379,7179
681,7180
2077,7181
1318,7182
2526,7183
2466,7184
1303,7185
3420,7186
775,7187
932,7188
1256,7189
479,7190
2484,7191
3117,7192
223,7193
2639,7194
2507,7195
25,7196
742,7197
1643,7198
94,7199
3352,7200
2732,7201
2079,7202
578,7203
2305,7204
1325,7205
2424,7206
1835,7207
1275,7208
969,7209
3441,7210
2096,7211
49,7212
307,7213
692,7214
1488,7215
2827,7216
1172,7217
3387,7218
2282,7219
1342,7220
147,7221
1345,7222
982,7223
3381,7224
746,7225
3453,7226
139,7227
1745,7228
1755,7229
736,7230
637,7231
1260,7232
1615,7233
2636,7234
2555,7235
1923,7236
2029,7237
1510,7238
282,7239
2613,7240
3083,7241
607,7242
1324,7243
217,7244
2432,7245
1575,7246
2137,7247
1741,7248
1916,7249
369,7250
832,7251
2353,7252
198,7253
2726,7254
2592,7255
2164,7256
3323,7258
3447,7259
2315,7260
1418,7261
91,7262
1846,7263
2688,7264
2210,7265
2104,7266
1972,7267
1711,7269
794,7270
2393,7271
1212,7272
1675,7273
615,7274
1289,7275
1024,7276
1159,7277
1378,7278
3028,7279
2046,7280
3310,7282
1500,7283
3056,7284
2685,7286
1829,7287
171,7288
2068,7289
3215,7290
733,7291
197,7292
3014,7293
1720,7294
2585,7295
696,7296
1337,7297
3334,7298
3429,7299
928,7301
606,7302
2233,7303
1058,7304
2070,7305
780,7306
2075,7307
78,7308
1353,7309
3125,7310
1328,7311
3087,7312
1329,7313
861,7314
3192,7315
2841,7316
3080,7317
2687,7318
753,7319
2686,7320
1760,7321
45,7322
138,7324
2339,7326
171,7327
1809,7328
626,7329
1233,7330
914,7331
2120,7332
2988,7333
2102,7334
605,7335
1388,7336
739,7337
1191,7338
2962,7340
1892,7341
1541,7342
3283,7343
2358,7344
3156,7345
921,7346
2918,7347
2793,7348
1532,7349
3256,7350
721,7351
2639,7352
3338,7353
999,7354
465,7355
3358,7356
3046,7357
2491,7358
1571,7359
3142,7361
2057,7362
3295,7363
2753,7365
814,7366
2356,7367
2267,7368
2309,7369
1745,7370
2013,7371
2042,7372
482,7373
66,7374
1473,7375
645,7376
1859,7377
1997,7378
2179,7380
1802,7381
2140,7382
351,7383
38,7384
3499,7386
1823,7387
995,7388
1250,7389
128,7390
2129,7391
3195,7392
1873,7393
3471,7394
408,7395
2955,7396
2595,7397
732,7398
2680,7399
823,7400
104,7401
1720,7402
906,7403
2643,7404
1865,7405
3330,7406
3378,7407
723,7408
1679,7409
1567,7410
1533,7412
2748,7413
147,7414
1193,7415
827,7416
91,7417
2604,7418
2978,7419
3221,7420
1907,7421
1369,7422
2762,7423
1907,7424
1094,7425
1670,7426
80,7427
2832,7428
3321,7431
2322,7432
684,7433
1063,7434
2391,7435
844,7436
2853,7437
330,7438
1125,7439
77,7440
763,7441
2992,7442
33,7443
1012,7444
669,7445
564,7446
1795,7447
2982,7448
218,7449
3213,7450
377,7451
865,7452
2097,7453
1840,7454
2258,7455
2446,7456
2223,7457
3192,7458
2367,7459
2860,7461
2136,7462
1004,7463
2131,7464
2220,7465
1339,7466
2221,7467
2702,7468
3084,7469
2682,7470
749,7471
504,7472
3387,7473
2398,7474
2468,7475
1657,7476
504,7477
116,7478
712,7479
2615,7480
1913,7481
1937,7482
1693,7483
2861,7484
1033,7485
1169,7486
3124,7487
777,7488
1337,7489
3199,7490
743,7491
362,7492
3482,7493
735,7494
177,7495
2880,7496
3460,7497
3174,7498
2073,7499
1089,7500
2338,7501
2860,7502
2351,7503
94,7504
2035,7505
1600,7506
1715,7507
1718,7508
1055,7510
1254,7511
605,7512
1731,7513
986,7514
1207,7515
1249,7516
1205,7517
3433,7518
2580,7519
3208,7520
2065,7521
3293,7522
911,7523
113,7524
1641,7525
285,7526
1455,7528
3043,7530
3221,7531
1397,7532
2140,7533
1527,7534
2182,7535
2725,7536
2036,7537
704,7538
349,7539
428,7540
3184,7541
2760,7542
151,7543
811,7544
417,7545
1134,7546
1407,7547
851,7548
2806,7549
395,7550
547,7551
878,7552
2886,7553
260,7554
2796,7555
3430,7556
1950,7557
2195,7558
1473,7559
1482,7560
1260,7561
2413,7562
3126,7563
1779,7564
3358,7565
2637,7566
2723,7567
3327,7568
1084,7569
1619,7570
638,7571
2119,7572
2754,7573
2425,7574
1863,7575
2637,7576
3121,7577
819,7578
213,7579
1892,7580
954,7581
2690,7582
1049,7583
3138,7584
1304,7585
806,7586
2160,7587
3146,7588
1131,7589
560,7591
720,7592
3318,7593
896,7594
1317,7595
2926,7596
2132,7597
3249,7598
2654,7599
1861,7600
1027,7601
51,7602
2851,7603
2217,7604
2114,7605
1860,7606
2542,7607
484,7608
2387,7609
24,7610
2592,7611
331,7612
1517,7613
774,7614
2668,7616
210,7617
2898,7618
1513,7619
1811,7620
1159,7621
3053,7623
3425,7624
1068,7625
429,7626
1111,7627
1659,7629
850,7630
3221,7631
1271,7632
648,7633
3481,7634
2607,7635
8,7636
2297,7637
1667,7638
3421,7639
1570,7640
158,7641
1071,7642
2799,7643
473,7644
2364,7645
2499,7646
2934,7647
3429,7648
1092,7649
532,7650
2402,7651
229,7652
2938,7653
516,7654
2478,7655
1561,7656
283,7657
1470,7658
2413,7659
2436,7660
2254,7661
293,7662
1948,7663
3038,7664
1849,7665
2155,7666
515,7667
1429,7668
1708,7669
1822,7670
3430,7671
2356,7672
874,7673
26,7674
1599,7675
1197,7677
1997,7678
550,7679
1818,7680
3404,7681
1554,7682
2702,7683
749,7684
2847,7685
2249,7686
2324,7687
113,7688
971,7689
433,7690
29,7691
5,7692
229,7693
1647,7694
1645,7696
1718,7697
816,7698
2031,7699
880,7700
1357,7701
169,7702
3009,7703
3342,7704
2438,7705
66,7706
2620,7707
365,7708
3213,7709
3181,7710
976,7711
167,7712
1157,7713
2582,7714
1830,7715
343,7716
1262,7717
109,7718
765,7719
2865,7720
765,7721
965,7722
2904,7723
1280,7724
236,7725
1957,7726
1188,7728
2753,7729
503,7730
565,7731
1733,7732
1801,7733
1390,7734
989,7735
2947,7736
2039,7737
714,7738
1484,7739
421,7740
2812,7741
3315,7742
902,7743
3336,7744
860,7745
138,7746
1025,7747
918,7748
2751,7749
537,7750
716,7751
1069,7752
1198,7753
2948,7754
2301,7755
2624,7756
2255,7757
1905,7758
3054,7759
418,7760
3133,7762
2158,7763
2630,7764
3049,7765
2401,7766
2072,7767
3379,7768
255,7769
951,7770
849,7771
999,7772
3439,7774
28,7775
1352,7776
2258,7778
1898,7779
1576,7780
405,7781
1722,7782
3430,7783
568,7784
1278,7785
607,7786
418,7787
2176,7788
2288,7789
1039,7790
200,7791
2629,7792
936,7793
2852,7794
57,7797
2714,7798
2260,7799
1467,7800
1235,7801
1424,7802
2499,7803
791,7805
555,7806
3380,7807
1126,7808
1086,7810
1625,7811
1159,7812
2505,7813
478,7814
475,7815
297,7816
1194,7817
486,7818
1079,7819
2175,7820
