transaction_id,product_id,customer_id,transaction_date,online_order,order_status,list_price,standard_cost,brand,product_line,product_class,product_size
1212,23,3250,2017-06-10,1.0,Approved,1198.46,381.1,Norco Bicycles,Standard,medium,medium
1213,90,343,2017-05-27,0.0,Approved,363.01,290.41,Norco Bicycles,Standard,low,medium
1214,0,215,2017-10-09,0.0,Approved,183.86,137.9,OHM Cycles,Standard,medium,medium
1215,6,2372,2017-08-24,1.0,Cancelled,227.88,136.73,OHM Cycles,Standard,high,medium
1216,61,3465,2017-07-29,1.0,Approved,586.45,521.94,Norco Bicycles,Standard,medium,small
1217,16,1234,2017-07-29,1.0,Approved,1661.92,1479.11,Norco Bicycles,Standard,high,small
1218,15,1669,2017-11-01,0.0,Approved,1292.84,13.44,WeareA2B,Standard,medium,medium
1219,87,1897,2017-02-14,1.0,Approved,1179.0,707.4,Giant Bicycles,Standard,high,medium
1220,96,2016,2017-05-02,0.0,Approved,1172.78,1043.77,WeareA2B,Road,low,small
1221,56,2606,2017-09-18,1.0,Approved,688.63,612.88,Norco Bicycles,Mountain,low,small
1222,93,1519,2017-10-09,0.0,Approved,1458.17,874.9,OHM Cycles,Standard,high,medium
1223,58,1194,2017-08-06,0.0,Approved,912.52,141.4,OHM Cycles,Standard,medium,medium
1224,30,1482,2017-05-07,0.0,Approved,748.17,448.9,Solex,Standard,high,medium
1225,79,3294,2017-10-29,1.0,Approved,1555.58,818.01,Norco Bicycles,Standard,medium,medium
1226,6,1165,2017-02-25,0.0,Approved,748.17,448.9,Solex,Standard,high,medium
1227,71,2152,2017-07-05,0.0,Approved,1842.92,1105.75,Solex,Standard,high,large
1228,53,2142,2017-07-12,0.0,Approved,795.34,101.58,OHM Cycles,Standard,medium,medium
1229,75,690,2017-01-25,1.0,Approved,1873.97,863.95,Giant Bicycles,Touring,medium,large
1230,96,2191,2017-02-08,0.0,Approved,1172.78,1043.77,WeareA2B,Road,low,small
1231,10,1398,2017-08-14,1.0,Approved,1466.68,363.25,WeareA2B,Touring,medium,medium
1232,95,385,2017-05-04,1.0,Approved,1073.07,933.84,OHM Cycles,Touring,low,medium
1233,6,2465,2017-04-26,0.0,Approved,227.88,136.73,OHM Cycles,Standard,high,medium
1234,3,2046,2017-05-08,0.0,Approved,2091.47,388.92,Trek Bicycles,Standard,medium,large
1235,18,2478,2017-04-04,1.0,Approved,575.27,431.45,Solex,Standard,medium,medium
1236,12,365,2017-02-10,0.0,Approved,1765.3,709.48,Giant Bicycles,Standard,medium,large
1237,35,259,2017-12-03,1.0,Approved,1403.5,954.82,Giant Bicycles,Standard,medium,medium
1238,0,1640,2017-02-27,1.0,Approved,230.91,173.18,Giant Bicycles,Standard,medium,medium
1239,73,2383,2017-02-18,0.0,Approved,1945.43,333.18,Solex,Standard,medium,medium
1240,6,346,2017-04-26,1.0,Approved,227.88,136.73,OHM Cycles,Standard,high,medium
1241,40,2538,2017-10-25,1.0,Approved,1894.19,598.76,Trek Bicycles,Road,medium,large
1242,54,457,2017-04-03,1.0,Approved,1807.45,778.69,WeareA2B,Standard,medium,medium
1243,69,2407,2017-08-04,1.0,Approved,1240.31,795.1,Norco Bicycles,Road,medium,large
1244,50,3498,2017-02-21,1.0,Approved,175.89,131.92,WeareA2B,Standard,medium,small
1245,28,1120,2017-10-28,0.0,Approved,1216.14,1082.36,Norco Bicycles,Standard,medium,small
1246,53,1047,2017-01-16,0.0,Approved,795.34,101.58,OHM Cycles,Standard,medium,medium
1247,81,1812,2017-04-14,0.0,Approved,586.45,521.94,Norco Bicycles,Standard,medium,small
1248,74,503,2017-07-14,1.0,Approved,1228.07,400.91,WeareA2B,Standard,medium,medium
1249,1,713,2017-03-16,0.0,Approved,1403.5,954.82,Giant Bicycles,Standard,medium,medium
1250,90,142,2017-04-16,0.0,Approved,363.01,290.41,Norco Bicycles,Standard,low,medium
1251,80,803,2017-06-17,1.0,Approved,1469.44,596.55,Trek Bicycles,Standard,medium,large
1252,13,695,2017-03-04,1.0,Approved,1577.53,826.51,Solex,Standard,medium,medium
1253,58,2220,2017-03-30,0.0,Approved,912.52,141.4,OHM Cycles,Standard,medium,medium
1254,10,1830,2017-04-04,0.0,Approved,1945.43,333.18,Solex,Standard,medium,medium
1255,80,529,2017-01-15,0.0,Approved,1073.07,933.84,OHM Cycles,Touring,low,medium
1256,52,1428,2017-12-06,0.0,Approved,1777.8,820.78,Solex,Road,medium,large
1257,56,2498,2017-06-13,1.0,Approved,688.63,612.88,Norco Bicycles,Mountain,low,small
1258,21,2222,2017-11-01,0.0,Approved,1071.23,380.74,Solex,Standard,medium,large
1259,16,386,2017-07-18,1.0,Approved,1661.92,1479.11,Norco Bicycles,Standard,high,small
1260,96,2288,2017-12-01,1.0,Approved,1635.3,993.66,Giant Bicycles,Standard,medium,large
1261,17,210,2017-06-10,0.0,Approved,1024.66,614.8,Solex,Standard,high,medium
1262,0,2679,2017-10-06,0.0,Approved,478.16,298.72,Solex,Standard,medium,medium
1263,37,1029,2017-03-08,1.0,Approved,1793.43,248.82,OHM Cycles,Standard,low,medium
1264,99,3095,2017-11-24,0.0,Approved,1720.7,1531.42,Trek Bicycles,Road,low,small
1265,49,375,2017-09-30,0.0,Approved,533.51,400.13,Trek Bicycles,Road,medium,medium
1266,38,1572,2017-10-09,1.0,Approved,2091.47,388.92,Trek Bicycles,Standard,medium,large
1267,18,911,2017-11-04,0.0,Approved,575.27,431.45,Solex,Standard,medium,medium
1268,60,2548,2017-08-04,1.0,Approved,1977.36,1759.85,Giant Bicycles,Standard,high,small
1269,80,2103,2017-06-07,1.0,Approved,1073.07,933.84,OHM Cycles,Touring,low,medium
1270,1,3233,2017-10-11,1.0,Approved,1403.5,954.82,Giant Bicycles,Standard,medium,medium
1271,52,2472,2017-10-06,0.0,Approved,1777.8,820.78,Solex,Road,medium,large
1272,0,1759,2017-06-17,0.0,Approved,544.05,376.84,Norco Bicycles,Road,medium,medium
1273,90,1315,2017-05-07,0.0,Approved,363.01,290.41,Norco Bicycles,Standard,low,medium
1274,93,539,2017-07-22,0.0,Approved,1458.17,874.9,OHM Cycles,Standard,high,medium
1275,97,27,2017-04-08,0.0,Approved,202.62,151.96,Solex,Standard,medium,large
1276,14,1978,2017-01-20,0.0,Approved,1386.84,1234.29,Trek Bicycles,Standard,medium,small
1277,2,3455,2017-06-27,1.0,Approved,71.49,53.62,Solex,Standard,medium,medium
1278,81,2048,2017-10-21,1.0,Approved,1151.96,649.49,Solex,Standard,medium,medium
1279,18,469,2017-02-22,0.0,Approved,1148.64,689.18,Norco Bicycles,Standard,high,medium
1280,3,3102,2017-03-28,0.0,Approved,2091.47,388.92,Trek Bicycles,Standard,medium,large
1281,0,2500,2017-02-19,1.0,Approved,478.16,298.72,Solex,Standard,medium,medium
1282,97,3491,2017-02-02,0.0,Approved,202.62,151.96,Solex,Standard,medium,large
1283,0,397,2017-08-09,0.0,Approved,850.0,,,,,
1284,38,2317,2017-07-29,1.0,Approved,1577.53,826.51,Solex,Standard,medium,medium
1285,57,2290,2017-02-26,1.0,Approved,1890.39,260.14,WeareA2B,Touring,medium,large
1286,11,2856,2017-12-24,1.0,Approved,1274.93,764.96,Giant Bicycles,Standard,high,medium
1288,50,1419,2017-02-28,0.0,Approved,175.89,131.92,WeareA2B,Standard,medium,small
1289,95,1368,2017-06-05,0.0,Approved,569.56,528.43,Giant Bicycles,Standard,medium,large
1290,38,367,2017-10-08,1.0,Approved,1577.53,826.51,Solex,Standard,medium,medium
1291,46,463,2017-08-21,1.0,Approved,1289.85,74.51,Solex,Standard,low,medium
1292,14,3187,2017-10-28,1.0,Approved,1386.84,1234.29,Trek Bicycles,Standard,medium,small
1293,67,1931,2017-01-01,1.0,Approved,544.05,376.84,Norco Bicycles,Road,medium,medium
1294,12,2311,2017-04-09,0.0,Approved,1231.15,161.6,WeareA2B,Standard,medium,medium
1295,93,158,2017-06-08,1.0,Approved,1065.03,230.09,WeareA2B,Standard,medium,medium
1296,0,3375,2017-10-24,1.0,Approved,227.88,136.73,OHM Cycles,Standard,high,medium
1298,93,743,2017-06-02,0.0,Approved,1065.03,230.09,WeareA2B,Standard,medium,medium
1299,70,668,2017-01-29,1.0,Approved,495.72,297.43,Trek Bicycles,Standard,high,medium
1300,75,604,2017-05-21,0.0,Approved,1873.97,863.95,Giant Bicycles,Touring,medium,large
1301,85,1893,2017-11-12,1.0,Approved,752.64,205.36,WeareA2B,Standard,medium,medium
1302,25,2008,2017-05-25,1.0,Approved,1538.99,829.65,Giant Bicycles,Road,medium,medium
1303,54,3326,2017-02-14,0.0,Approved,1807.45,778.69,WeareA2B,Standard,medium,medium
1304,67,2294,2017-09-29,0.0,Approved,544.05,376.84,Norco Bicycles,Road,medium,medium
1305,9,2161,2017-08-28,0.0,Approved,742.54,667.4,OHM Cycles,Road,medium,medium
1306,46,1356,2017-11-20,0.0,Approved,1793.43,248.82,OHM Cycles,Standard,low,medium
1307,62,1843,2017-04-23,1.0,Approved,478.16,298.72,Solex,Standard,medium,medium
1308,0,1908,2017-08-16,0.0,Approved,358.39,215.03,Trek Bicycles,Standard,high,medium
1309,76,2435,2017-08-29,0.0,Approved,642.31,513.85,WeareA2B,Standard,low,medium
1310,59,495,2017-06-26,1.0,Approved,1061.56,733.58,Solex,Standard,medium,large
1311,3,1625,2017-03-08,1.0,Approved,2091.47,388.92,Trek Bicycles,Standard,medium,large
1312,75,2774,2017-02-26,1.0,Approved,1873.97,863.95,Giant Bicycles,Touring,medium,large
1313,64,1473,2017-09-03,1.0,Approved,1469.44,596.55,Trek Bicycles,Standard,medium,large
1314,5,3469,2017-06-04,0.0,Approved,574.64,459.71,Trek Bicycles,Mountain,low,medium
1315,43,1170,2017-10-05,0.0,Approved,1151.96,649.49,Solex,Standard,medium,medium
1317,16,2142,2017-01-09,1.0,Approved,1661.92,1479.11,Norco Bicycles,Standard,high,small
1318,12,3478,2017-06-08,1.0,Approved,1231.15,161.6,WeareA2B,Standard,medium,medium
1319,97,414,2017-03-01,1.0,Approved,742.54,667.4,OHM Cycles,Road,medium,medium
1320,95,372,2017-10-27,0.0,Approved,569.56,528.43,Giant Bicycles,Standard,medium,large
1321,21,364,2017-10-17,0.0,Approved,1071.23,380.74,Solex,Standard,medium,large
1322,3,3214,2017-10-23,0.0,Approved,2091.47,388.92,Trek Bicycles,Standard,medium,large
1323,7,2380,2017-02-24,1.0,Approved,980.37,234.43,Trek Bicycles,Road,low,medium
1324,91,643,2017-06-16,0.0,Approved,100.35,75.26,Solex,Standard,medium,medium
1325,52,1298,2017-01-11,1.0,Approved,1280.28,829.51,OHM Cycles,Road,medium,medium
1326,91,756,2017-03-28,0.0,Approved,100.35,75.26,Solex,Standard,medium,medium
1327,99,773,2017-03-20,0.0,Approved,1227.34,770.89,OHM Cycles,Standard,medium,medium
1328,52,1641,2017-04-27,1.0,Approved,1280.28,829.51,OHM Cycles,Road,medium,medium
1329,73,54,2017-10-07,1.0,Approved,1945.43,333.18,Solex,Standard,medium,medium
1330,90,2261,2017-04-25,1.0,Approved,363.01,290.41,Norco Bicycles,Standard,low,medium
1331,31,2881,2017-02-13,0.0,Approved,230.91,173.18,Giant Bicycles,Standard,medium,medium
1332,94,2678,2017-03-20,0.0,Approved,1635.3,993.66,Giant Bicycles,Standard,medium,large
1333,83,1841,2017-11-24,1.0,Approved,2083.94,675.03,Solex,Touring,medium,large
1334,0,1304,2017-01-18,1.0,Approved,71.49,53.62,Solex,Standard,medium,medium
1335,18,1969,2017-09-30,0.0,Approved,575.27,431.45,Solex,Standard,medium,medium
1336,43,1016,2017-10-07,0.0,Approved,1151.96,649.49,Solex,Standard,medium,medium
1337,53,635,2017-09-21,1.0,Approved,795.34,101.58,OHM Cycles,Standard,medium,medium
1338,98,677,2017-10-20,0.0,Approved,358.39,215.03,Trek Bicycles,Standard,high,medium
1339,89,482,2017-05-23,1.0,Approved,1362.99,57.74,WeareA2B,Touring,medium,large
1340,90,442,2017-02-18,0.0,Approved,363.01,290.41,Norco Bicycles,Standard,low,medium
1341,39,1533,2017-09-17,0.0,Approved,1812.75,582.48,Giant Bicycles,Standard,medium,large
1342,88,226,2017-04-03,1.0,Approved,1198.46,381.1,Norco Bicycles,Standard,medium,medium
1343,62,3353,2017-04-22,1.0,Approved,478.16,298.72,Solex,Standard,medium,medium
1344,81,3216,2017-06-19,1.0,Approved,586.45,521.94,Norco Bicycles,Standard,medium,small
1345,76,3254,2017-11-29,0.0,Approved,642.31,513.85,WeareA2B,Standard,low,medium
1346,7,82,2017-02-20,1.0,Approved,1311.44,1167.18,Giant Bicycles,Standard,medium,small
1347,71,3373,2017-10-01,1.0,Approved,1842.92,1105.75,Solex,Standard,high,large
1348,40,918,2017-05-10,1.0,Approved,1894.19,598.76,Trek Bicycles,Road,medium,large
1349,38,406,2017-02-17,0.0,Approved,2091.47,388.92,Trek Bicycles,Standard,medium,large
1350,86,2223,2017-01-12,0.0,Approved,235.63,125.07,OHM Cycles,Standard,medium,medium
1351,1,1196,2017-06-28,1.0,Approved,1403.5,954.82,Giant Bicycles,Standard,medium,medium
1352,66,999,2017-08-15,0.0,Approved,1163.89,589.27,Solex,Standard,medium,medium
1353,43,1576,2017-04-20,1.0,Approved,1151.96,649.49,Solex,Standard,medium,medium
1354,46,1872,2017-07-30,1.0,Approved,1289.85,74.51,Solex,Standard,low,medium
1356,4,3251,2017-03-27,1.0,Approved,1483.2,99.59,Solex,Standard,medium,medium
1357,35,853,2017-05-23,0.0,Approved,1057.51,154.4,Trek Bicycles,Standard,low,medium
1358,6,636,2017-10-13,0.0,Approved,227.88,136.73,OHM Cycles,Standard,high,medium
1359,35,935,2017-03-27,1.0,Approved,1057.51,154.4,Trek Bicycles,Standard,low,medium
1360,3,3289,2017-08-17,0.0,Approved,2091.47,388.92,Trek Bicycles,Standard,medium,large
1361,88,613,2017-10-18,0.0,Approved,1661.92,1479.11,Norco Bicycles,Standard,high,small
1363,38,2347,2017-05-15,1.0,Approved,2091.47,388.92,Trek Bicycles,Standard,medium,large
1364,36,1771,2017-08-08,1.0,Approved,945.04,507.58,Solex,Standard,low,medium
1365,73,1698,2017-09-21,1.0,Approved,1945.43,333.18,Solex,Standard,medium,medium
1366,65,1793,2017-02-20,1.0,Approved,1807.45,778.69,WeareA2B,Standard,medium,medium
1367,13,1403,2017-07-19,1.0,Approved,1163.89,589.27,Solex,Standard,medium,medium
1368,5,520,2017-12-06,0.0,Approved,574.64,459.71,Trek Bicycles,Mountain,low,medium
1369,60,2618,2017-12-17,1.0,Approved,1977.36,1759.85,Giant Bicycles,Standard,high,small
1370,52,347,2017-01-18,1.0,Approved,1280.28,829.51,OHM Cycles,Road,medium,medium
1371,100,3352,2017-11-23,1.0,Approved,1036.59,206.35,Norco Bicycles,Road,medium,medium
1373,72,566,2017-01-04,0.0,Approved,912.52,141.4,OHM Cycles,Standard,medium,medium
1374,33,616,2017-09-29,1.0,Approved,1810.0,1610.9,OHM Cycles,Road,medium,small
1375,63,2812,2017-10-04,1.0,Approved,1992.93,762.63,WeareA2B,Standard,medium,medium
1376,23,2924,2017-07-16,0.0,Cancelled,688.63,612.88,Norco Bicycles,Mountain,low,small
1377,9,1499,2017-07-06,1.0,Approved,742.54,667.4,OHM Cycles,Road,medium,medium
1378,58,137,2017-03-25,1.0,Approved,1280.28,829.51,OHM Cycles,Road,medium,medium
1379,13,3128,2017-03-09,1.0,Approved,1577.53,826.51,Solex,Standard,medium,medium
1380,76,957,2017-06-02,0.0,Approved,642.31,513.85,WeareA2B,Standard,low,medium
1381,61,114,2017-10-21,0.0,Approved,71.16,56.93,OHM Cycles,Standard,low,medium
1383,2,2755,2017-10-25,1.0,Approved,71.49,53.62,Solex,Standard,medium,medium
1384,57,1389,2017-02-21,1.0,Approved,1890.39,260.14,WeareA2B,Touring,medium,large
1385,73,1130,2017-05-29,0.0,Approved,1945.43,333.18,Solex,Standard,medium,medium
1386,76,564,2017-01-05,1.0,Approved,1172.78,1043.77,WeareA2B,Road,low,small
1387,80,1814,2017-06-27,0.0,Approved,1073.07,933.84,OHM Cycles,Touring,low,medium
1388,57,2992,2017-11-10,1.0,Approved,1890.39,260.14,WeareA2B,Touring,medium,large
1389,94,486,2017-02-15,1.0,Approved,1635.3,993.66,Giant Bicycles,Standard,medium,large
1390,49,3474,2017-08-15,1.0,Approved,533.51,400.13,Trek Bicycles,Road,medium,medium
1391,28,3084,2017-02-03,0.0,Approved,1216.14,1082.36,Norco Bicycles,Standard,medium,small
1392,70,1541,2017-10-21,0.0,Approved,495.72,297.43,Trek Bicycles,Standard,high,medium
1393,65,2939,2017-03-12,0.0,Approved,1807.45,778.69,WeareA2B,Standard,medium,medium
1394,14,145,2017-05-15,1.0,Approved,1386.84,1234.29,Trek Bicycles,Standard,medium,small
1395,42,681,2017-01-17,1.0,Approved,1810.0,1610.9,OHM Cycles,Road,medium,small
1396,31,3252,2017-02-26,1.0,Approved,752.64,205.36,WeareA2B,Standard,medium,medium
1397,86,2603,2017-04-20,1.0,Approved,774.53,464.72,Norco Bicycles,Road,high,large
1398,15,2985,2017-07-28,1.0,Approved,958.74,748.9,Norco Bicycles,Standard,low,medium
1399,40,3109,2017-07-14,0.0,Approved,1458.17,874.9,OHM Cycles,Standard,high,medium
1400,19,3244,2017-12-09,0.0,Approved,12.01,7.21,OHM Cycles,Road,high,large
1401,99,2965,2017-09-20,0.0,Approved,1720.7,1531.42,Trek Bicycles,Road,low,small
1402,91,3220,2017-10-11,1.0,Approved,100.35,75.26,Solex,Standard,medium,medium
1403,0,2891,2017-01-01,1.0,Approved,183.86,137.9,OHM Cycles,Standard,medium,medium
1404,62,17,2017-03-14,0.0,Approved,478.16,298.72,Solex,Standard,medium,medium
1405,3,16,2017-08-17,0.0,Approved,2091.47,388.92,Trek Bicycles,Standard,medium,large
1406,50,2459,2017-05-13,1.0,Approved,642.7,211.37,Giant Bicycles,Standard,medium,medium
1407,7,1404,2017-11-01,1.0,Approved,980.37,234.43,Trek Bicycles,Road,low,medium
1408,85,1001,2017-02-07,1.0,Approved,752.64,205.36,WeareA2B,Standard,medium,medium
1410,93,2969,2017-07-15,0.0,Approved,1065.03,230.09,WeareA2B,Standard,medium,medium
1411,79,1183,2017-07-30,0.0,Approved,1555.58,818.01,Norco Bicycles,Standard,medium,medium
1412,57,3240,2017-09-05,1.0,Approved,1890.39,260.14,WeareA2B,Touring,medium,large
1413,79,2446,2017-10-20,0.0,Approved,1555.58,818.01,Norco Bicycles,Standard,medium,medium
1414,32,993,2017-09-12,1.0,Approved,1179.0,707.4,Giant Bicycles,Standard,high,medium
1415,46,1528,2017-04-25,1.0,Approved,1793.43,248.82,OHM Cycles,Standard,low,medium
1416,57,2088,2017-05-26,1.0,Approved,1890.39,260.14,WeareA2B,Touring,medium,large
1417,8,1311,2017-02-16,1.0,Approved,1703.52,1516.13,Solex,Road,medium,small
1418,22,36,2017-04-08,0.0,Approved,60.34,45.26,WeareA2B,Standard,medium,medium
1419,83,421,2017-02-23,0.0,Approved,2083.94,675.03,Solex,Touring,medium,large
1420,0,988,2017-09-09,0.0,Approved,235.63,125.07,OHM Cycles,Standard,medium,medium
1421,9,2651,2017-03-29,1.0,Cancelled,742.54,667.4,OHM Cycles,Road,medium,medium
1423,78,2982,2017-09-02,0.0,Approved,1765.3,709.48,Giant Bicycles,Standard,medium,large
1424,7,770,2017-08-02,1.0,Approved,1311.44,1167.18,Giant Bicycles,Standard,medium,small
1425,79,1813,2017-12-12,0.0,Approved,1555.58,818.01,Norco Bicycles,Standard,medium,medium
1426,92,1252,2017-07-09,0.0,Approved,1415.01,1259.36,WeareA2B,Standard,medium,small
1427,82,1642,2017-10-07,0.0,Approved,1148.64,689.18,Norco Bicycles,Standard,high,medium
1429,93,2667,2017-09-09,0.0,Approved,1065.03,230.09,WeareA2B,Standard,medium,medium
1430,41,470,2017-01-24,0.0,Approved,416.98,312.74,Solex,Road,medium,medium
1431,34,997,2017-02-15,0.0,Approved,774.53,464.72,Norco Bicycles,Road,high,large
1432,35,2036,2017-09-20,0.0,Approved,1057.51,154.4,Trek Bicycles,Standard,low,medium
1433,65,3315,2017-07-19,0.0,Approved,1807.45,778.69,WeareA2B,Standard,medium,medium
1434,79,2312,2017-04-29,1.0,Approved,1555.58,818.01,Norco Bicycles,Standard,medium,medium
1435,21,1681,2017-12-08,0.0,Approved,1466.68,363.25,WeareA2B,Touring,medium,medium
1436,30,2938,2017-06-12,1.0,Approved,748.17,448.9,Solex,Standard,high,medium
1437,53,1992,2017-02-27,0.0,Approved,795.34,101.58,OHM Cycles,Standard,medium,medium
1438,38,2969,2017-12-19,0.0,Approved,1577.53,826.51,Solex,Standard,medium,medium
1439,48,2858,2017-08-21,1.0,Approved,1762.96,950.52,WeareA2B,Standard,medium,medium
1440,26,2574,2017-10-24,1.0,Approved,1992.93,762.63,WeareA2B,Standard,medium,medium
1441,43,1370,2017-10-21,1.0,Approved,1151.96,649.49,Solex,Standard,medium,medium
1442,5,110,2017-01-19,1.0,Approved,574.64,459.71,Trek Bicycles,Mountain,low,medium
1443,4,3273,2017-02-03,1.0,Approved,1129.13,677.48,Giant Bicycles,Standard,high,medium
1444,83,901,2017-10-09,1.0,Approved,2083.94,675.03,Solex,Touring,medium,large
1446,54,249,2017-06-19,0.0,Approved,1807.45,778.69,WeareA2B,Standard,medium,medium
1447,1,1783,2017-11-10,1.0,Approved,1403.5,954.82,Giant Bicycles,Standard,medium,medium
1448,10,736,2017-12-19,0.0,Approved,1945.43,333.18,Solex,Standard,medium,medium
1449,1,173,2017-01-03,1.0,Approved,1403.5,954.82,Giant Bicycles,Standard,medium,medium
1450,49,2611,2017-07-01,0.0,Approved,533.51,400.13,Trek Bicycles,Road,medium,medium
1451,44,2351,2017-11-05,1.0,Approved,1769.64,108.76,WeareA2B,Standard,medium,medium
1452,96,422,2017-07-03,1.0,Approved,1172.78,1043.77,WeareA2B,Road,low,small
1453,89,1612,2017-10-24,1.0,Approved,1812.75,582.48,Giant Bicycles,Standard,medium,large
1454,1,2608,2017-12-13,1.0,Approved,1403.5,954.82,Giant Bicycles,Standard,medium,medium
1455,36,1761,2017-09-03,0.0,Approved,945.04,507.58,Solex,Standard,low,medium
1456,65,1957,2017-05-01,0.0,Approved,1807.45,778.69,WeareA2B,Standard,medium,medium
1457,9,792,2017-01-28,1.0,Approved,1216.14,1082.36,Norco Bicycles,Standard,medium,small
1458,1,3208,2017-05-14,0.0,Approved,1873.97,863.95,Giant Bicycles,Touring,medium,large
1459,42,874,2017-05-14,0.0,Approved,1810.0,1610.9,OHM Cycles,Road,medium,small
1460,7,163,2017-07-06,0.0,Approved,1311.44,1167.18,Giant Bicycles,Standard,medium,small
1461,72,3468,2017-03-26,0.0,Approved,360.4,270.3,Norco Bicycles,Standard,medium,medium
1462,33,3101,2017-10-06,1.0,Approved,1810.0,1610.9,OHM Cycles,Road,medium,small
1463,21,1957,2017-08-05,1.0,Approved,1071.23,380.74,Solex,Standard,medium,large
1465,7,1659,2017-05-20,0.0,Approved,1311.44,1167.18,Giant Bicycles,Standard,medium,small
1466,69,1700,2017-08-24,0.0,Approved,1240.31,795.1,Norco Bicycles,Road,medium,large
1467,89,1894,2017-08-27,0.0,Approved,1812.75,582.48,Giant Bicycles,Standard,medium,large
1468,1,257,2017-09-16,1.0,Approved,1403.5,954.82,Giant Bicycles,Standard,medium,medium
1469,93,325,2017-05-13,0.0,Approved,1065.03,230.09,WeareA2B,Standard,medium,medium
1470,55,1104,2017-12-19,0.0,Approved,1894.19,598.76,Trek Bicycles,Road,medium,large
1471,0,1647,2017-05-18,0.0,Approved,533.51,400.13,Trek Bicycles,Road,medium,medium
1472,27,2715,2017-06-27,1.0,Approved,499.53,388.72,Trek Bicycles,Standard,medium,medium
1473,20,1016,2017-02-20,1.0,Approved,1775.81,1580.47,Trek Bicycles,Standard,medium,small
1474,41,1611,2017-10-05,0.0,Approved,958.74,748.9,Norco Bicycles,Standard,low,medium
1475,12,2629,2017-06-17,1.0,Cancelled,1765.3,709.48,Giant Bicycles,Standard,medium,large
1476,31,1939,2017-06-13,0.0,Approved,230.91,173.18,Giant Bicycles,Standard,medium,medium
1477,13,1699,2017-09-03,0.0,Approved,1163.89,589.27,Solex,Standard,medium,medium
1478,30,2954,2017-12-14,1.0,Approved,748.17,448.9,Solex,Standard,high,medium
1479,57,1554,2017-09-06,1.0,Approved,1890.39,260.14,WeareA2B,Touring,medium,large
1480,25,2711,2017-10-28,1.0,Approved,1538.99,829.65,Giant Bicycles,Road,medium,medium
1481,31,2461,2017-04-23,1.0,Approved,230.91,173.18,Giant Bicycles,Standard,medium,medium
1483,99,2702,2017-12-11,1.0,Approved,1227.34,770.89,OHM Cycles,Standard,medium,medium
1484,36,1591,2017-06-12,0.0,Approved,945.04,507.58,Solex,Standard,low,medium
1485,63,1461,2017-12-12,0.0,Approved,1483.2,99.59,Solex,Standard,medium,medium
1486,69,85,2017-01-18,1.0,Approved,792.9,594.68,Giant Bicycles,Road,medium,medium
1487,24,604,2017-05-13,1.0,Approved,1777.8,820.78,Solex,Road,medium,large
1488,1,695,2017-06-19,1.0,Approved,1873.97,863.95,Giant Bicycles,Touring,medium,large
1489,83,1601,2017-08-15,1.0,Approved,2083.94,675.03,Solex,Touring,medium,large
1490,53,251,2017-11-05,1.0,Approved,795.34,101.58,OHM Cycles,Standard,medium,medium
1491,79,1081,2017-12-18,1.0,Approved,1555.58,818.01,Norco Bicycles,Standard,medium,medium
1492,0,1623,2017-12-28,0.0,Approved,183.86,137.9,OHM Cycles,Standard,medium,medium
1493,64,244,2017-06-19,1.0,Approved,1469.44,596.55,Trek Bicycles,Standard,medium,large
1494,67,3219,2017-04-26,0.0,Approved,544.05,376.84,Norco Bicycles,Road,medium,medium
1495,86,3330,2017-08-03,1.0,Approved,235.63,125.07,OHM Cycles,Standard,medium,medium
1496,93,2755,2017-12-02,1.0,Approved,1065.03,230.09,WeareA2B,Standard,medium,medium
1497,51,2346,2017-04-08,1.0,Approved,2005.66,1203.4,OHM Cycles,Standard,high,medium
1498,53,2358,2017-12-27,1.0,Approved,1274.93,764.96,Giant Bicycles,Standard,high,medium
1499,45,1942,2017-07-27,0.0,Approved,980.37,234.43,Trek Bicycles,Road,low,medium
1500,12,3371,2017-08-18,1.0,Approved,1231.15,161.6,WeareA2B,Standard,medium,medium
1501,52,2457,2017-01-15,0.0,Approved,1777.8,820.78,Solex,Road,medium,large
1502,71,1063,2017-04-24,1.0,Approved,1842.92,1105.75,Solex,Standard,high,large
1503,34,2167,2017-04-07,0.0,Approved,774.53,464.72,Norco Bicycles,Road,high,large
1504,84,2382,2017-05-10,1.0,Approved,290.62,215.14,Trek Bicycles,Road,medium,medium
1505,97,337,2017-01-18,0.0,Approved,742.54,667.4,OHM Cycles,Road,medium,medium
1506,77,3438,2017-03-12,1.0,Approved,1240.31,795.1,Norco Bicycles,Road,medium,large
1507,3,2985,2017-05-26,1.0,Approved,2091.47,388.92,Trek Bicycles,Standard,medium,large
1508,82,3290,2017-08-11,1.0,Approved,1538.99,829.65,Giant Bicycles,Road,medium,medium
1509,79,2065,2017-04-30,0.0,Approved,1555.58,818.01,Norco Bicycles,Standard,medium,medium
1510,34,345,2017-04-29,0.0,Approved,1231.15,161.6,WeareA2B,Standard,medium,medium
1511,34,1205,2017-01-16,1.0,Approved,774.53,464.72,Norco Bicycles,Road,high,large
1512,48,461,2017-10-08,1.0,Approved,1762.96,950.52,WeareA2B,Standard,medium,medium
1513,7,1326,2017-01-24,1.0,Approved,980.37,234.43,Trek Bicycles,Road,low,medium
1514,34,1171,2017-08-23,0.0,Approved,774.53,464.72,Norco Bicycles,Road,high,large
